customer_id,email,phone,age,employment_type,monthly_income,account_age_months,credit_score,loan_amount,monthly_installment,previous_late_payments,avg_payment_delay_days,previous_defaults,days_past_due,current_outstanding,payment_frequency,payment_reliability_score,engagement_score,previous_reminder_response,amount_due,upcoming_installment_offset_days,risk_indicator_raw,risk_category,risk_category_pred,risk_score
CUSTOMER_0553,customer0553@example.com,+91-9000400552,25,Self-Employed,57330,42,617,103540,7410,4,3,1,24,72641,Weekly,76,58.0,No Response,6686,-4,0.2358,AT-RISK,AT-RISK,45.2
CUSTOMER_0554,customer0554@example.com,+91-9000600553,39,Business Owner,36666,58,731,74386,8410,1,7,1,0,24005,Monthly,88,75.0,No Response,8015,26,0.0116,LOW,LOW,2.0
CUSTOMER_0555,customer0555@example.com,+91-9000400554,27,Salaried,49534,15,672,73561,4483,1,1,0,0,39920,Monthly,92,81.0,Responded,4967,3,0.112,LOW,LOW,0.7
CUSTOMER_0556,customer0556@example.com,+91-9000200555,31,Freelancer,41415,9,628,273361,38517,7,9,1,10,187949,Monthly,69,73.0,No Response,38646,24,0.3029,HIGH,HIGH,62.6
CUSTOMER_0557,customer0557@example.com,+91-9000900556,37,Business Owner,48389,32,674,103873,8960,4,0,1,10,63734,Monthly,74,71.0,No Response,9489,-11,0.195,AT-RISK,AT-RISK,24.0
CUSTOMER_0558,customer0558@example.com,+91-9000400557,47,Salaried,77344,9,672,91740,3229,7,3,0,0,7664,Monthly,58,88.0,Responded,3093,11,0.2033,AT-RISK,AT-RISK,28.4
CUSTOMER_0559,customer0559@example.com,+91-9000600558,35,Business Owner,44067,9,721,167851,10647,2,2,0,9,33108,Bi-Weekly,88,60.0,Responded,11312,-6,0.0931,LOW,LOW,4.1
CUSTOMER_0560,customer0560@example.com,+91-9000400559,35,Salaried,69048,1,702,184264,7074,4,11,0,10,119734,Monthly,62,85.0,Responded,8135,27,0.1636,LOW,LOW,21.2
CUSTOMER_0561,customer0561@example.com,+91-9000400560,41,Salaried,59916,23,711,222026,8071,3,15,1,16,130242,Monthly,91,64.0,Responded,8465,-2,0.1867,AT-RISK,AT-RISK,27.4
CUSTOMER_0562,customer0562@example.com,+91-9000800561,35,Salaried,84417,29,802,136475,5823,2,1,0,0,37717,Bi-Weekly,91,77.0,No Response,6155,18,0.0864,LOW,LOW,1.2
CUSTOMER_0563,customer0563@example.com,+91-9000200562,40,Self-Employed,39798,20,653,181296,5215,6,12,0,16,63679,Monthly,59,71.0,No Response,4838,-1,0.24,AT-RISK,AT-RISK,38.6
CUSTOMER_0564,customer0564@example.com,+91-9000500563,44,Self-Employed,65243,48,700,134127,20190,1,5,0,0,18697,Weekly,84,91.0,Responded,20207,13,0.104,LOW,LOW,1.0
CUSTOMER_0565,customer0565@example.com,+91-9000000564,32,Salaried,42638,43,609,59300,2105,4,27,1,11,45993,Weekly,54,57.0,No Response,2347,10,0.2971,HIGH,HIGH,53.3
CUSTOMER_0566,customer0566@example.com,+91-9000900565,21,Self-Employed,12000,48,574,168423,4844,7,17,2,16,38777,Weekly,64,58.0,No Response,5369,11,0.3582,CRITICAL,CRITICAL,80.1
CUSTOMER_0567,customer0567@example.com,+91-9000400566,27,Self-Employed,20409,24,557,206176,6469,11,0,1,12,47226,Monthly,42,43.0,Responded,6666,-13,0.3831,CRITICAL,HIGH,66.8
CUSTOMER_0568,customer0568@example.com,+91-9000700567,45,Self-Employed,56904,43,657,125072,11332,2,8,0,22,63124,Monthly,64,39.0,No Response,12758,-13,0.1602,LOW,LOW,25.2
CUSTOMER_0569,customer0569@example.com,+91-9000400568,34,Salaried,61010,32,695,31229,1975,4,3,0,0,5707,Weekly,89,75.0,No Response,1848,19,0.1286,LOW,LOW,3.7
CUSTOMER_0570,customer0570@example.com,+91-9000800569,31,Business Owner,22507,30,715,68600,6139,2,0,1,6,47197,Monthly,73,53.0,No Response,6535,19,0.1228,LOW,LOW,7.3
CUSTOMER_0571,customer0571@example.com,+91-9000500570,45,Salaried,52442,21,635,149720,6228,3,1,2,0,6861,Monthly,81,86.0,Responded,5992,-10,0.1381,LOW,LOW,17.0
CUSTOMER_0572,customer0572@example.com,+91-9000700571,34,Salaried,56908,1,651,228689,8356,7,15,0,12,9968,Bi-Weekly,74,85.0,Responded,8868,-2,0.2402,AT-RISK,AT-RISK,30.9
CUSTOMER_0573,customer0573@example.com,+91-9000900572,21,Salaried,41431,33,631,325882,21008,5,23,2,0,145301,Monthly,71,48.0,Responded,19366,10,0.3101,HIGH,HIGH,64.6
CUSTOMER_0574,customer0574@example.com,+91-9000700573,21,Salaried,63254,44,758,135900,6125,3,8,1,13,47590,Monthly,76,61.0,Responded,6957,-13,0.1603,LOW,LOW,12.5
CUSTOMER_0575,customer0575@example.com,+91-9000200574,38,Business Owner,59487,6,701,98249,3675,5,23,1,16,14397,Bi-Weekly,64,63.0,No Response,4029,17,0.2466,AT-RISK,AT-RISK,37.6
CUSTOMER_0576,customer0576@example.com,+91-9000600575,34,Salaried,50580,28,737,114352,6134,2,6,0,7,37334,Bi-Weekly,76,83.0,Responded,5828,26,0.1307,LOW,LOW,1.1
CUSTOMER_0577,customer0577@example.com,+91-9000600576,48,Self-Employed,37032,40,652,75912,2400,3,0,0,0,24750,Monthly,76,74.0,Responded,2542,-3,0.0955,LOW,LOW,6.3
CUSTOMER_0578,customer0578@example.com,+91-9000900577,28,Salaried,55496,20,580,262312,8999,3,3,1,21,212280,Monthly,49,94.0,No Response,9806,13,0.3114,HIGH,HIGH,62.4
CUSTOMER_0579,customer0579@example.com,+91-9000500578,32,Salaried,59492,45,718,299722,37748,3,0,2,0,12528,Monthly,93,71.0,Responded,35949,-7,0.117,LOW,LOW,10.9
CUSTOMER_0580,customer0580@example.com,+91-9000600579,27,Freelancer,18573,23,567,116996,4749,6,0,1,36,97100,Monthly,51,59.0,Responded,4384,16,0.3432,HIGH,HIGH,69.9
CUSTOMER_0581,customer0581@example.com,+91-9000100580,30,Business Owner,52677,20,677,61371,4699,4,1,1,9,27370,Monthly,86,94.0,Responded,4642,6,0.1343,LOW,LOW,8.7
CUSTOMER_0582,customer0582@example.com,+91-9000800581,21,Salaried,23063,42,580,261776,11519,2,6,0,11,42751,Monthly,60,63.0,Responded,10758,6,0.2069,AT-RISK,AT-RISK,35.6
CUSTOMER_0583,customer0583@example.com,+91-9000900582,31,Salaried,26717,13,621,198378,5715,2,15,1,20,15893,Monthly,76,48.0,No Response,5951,18,0.2259,AT-RISK,AT-RISK,44.1
CUSTOMER_0584,customer0584@example.com,+91-9000900583,34,Salaried,38121,18,738,162833,5030,2,7,0,0,56788,Monthly,90,82.0,Responded,5060,-6,0.1516,LOW,LOW,0.9
CUSTOMER_0585,customer0585@example.com,+91-9000000584,33,Salaried,44409,14,680,306188,16883,2,7,1,10,67994,Bi-Weekly,67,70.0,Responded,17146,9,0.1481,LOW,LOW,16.0
CUSTOMER_0586,customer0586@example.com,+91-9000000585,54,Business Owner,60534,12,726,42837,2905,3,8,0,0,8649,Monthly,94,76.0,No Response,3008,-4,0.1143,LOW,LOW,1.9
CUSTOMER_0587,customer0587@example.com,+91-9000200586,51,Business Owner,43648,31,734,41499,3184,4,2,0,13,7201,Monthly,97,88.0,No Response,3647,-13,0.1249,LOW,LOW,5.9
CUSTOMER_0588,customer0588@example.com,+91-9000200587,28,Salaried,41599,20,737,138495,6302,5,11,0,15,63428,Monthly,78,80.0,No Response,6920,3,0.1453,LOW,LOW,15.7
CUSTOMER_0589,customer0589@example.com,+91-9000000588,21,Freelancer,30823,30,616,196476,20840,5,6,0,30,104072,Bi-Weekly,38,46.0,No Response,22035,17,0.2847,HIGH,HIGH,65.9
CUSTOMER_0590,customer0590@example.com,+91-9000600589,34,Self-Employed,62393,3,644,139267,6195,6,2,1,43,14262,Monthly,76,81.0,Responded,6138,10,0.3096,HIGH,HIGH,57.4
CUSTOMER_0591,customer0591@example.com,+91-9000300590,38,Salaried,12000,12,718,314608,52087,0,10,1,0,109195,Monthly,83,67.0,No Response,47230,-3,0.1792,LOW,LOW,14.5
CUSTOMER_0592,customer0592@example.com,+91-9000900591,27,Salaried,46914,30,743,111354,7085,1,1,0,2,51296,Monthly,100,87.0,Responded,6582,-9,0.0458,LOW,LOW,0.1
CUSTOMER_0593,customer0593@example.com,+91-9000100592,27,Self-Employed,69825,45,551,125011,9923,6,5,2,4,13412,Monthly,60,54.0,No Response,10743,18,0.2822,HIGH,HIGH,62.2
CUSTOMER_0594,customer0594@example.com,+91-9000900593,49,Self-Employed,55445,32,622,171623,4884,4,2,1,15,114934,Weekly,68,46.0,No Response,4846,6,0.2454,AT-RISK,AT-RISK,45.1
CUSTOMER_0595,customer0595@example.com,+91-9000400594,32,Salaried,70162,19,667,236367,8497,3,7,0,14,104285,Weekly,79,72.0,Responded,8357,4,0.1713,LOW,LOW,12.7
CUSTOMER_0596,customer0596@example.com,+91-9000500595,40,Salaried,12000,6,643,103907,6301,4,37,1,0,74901,Monthly,77,89.0,No Response,7071,27,0.2358,AT-RISK,AT-RISK,34.9
CUSTOMER_0597,customer0597@example.com,+91-9000800596,26,Salaried,21083,17,620,164381,18710,4,0,0,6,26988,Monthly,65,58.0,No Response,19105,7,0.1808,LOW,LOW,21.9
CUSTOMER_0598,customer0598@example.com,+91-9000300597,34,Business Owner,57839,27,676,230331,10711,7,13,0,0,160468,Bi-Weekly,72,53.0,No Response,12048,-2,0.2317,AT-RISK,AT-RISK,35.4
CUSTOMER_0599,customer0599@example.com,+91-9000100598,31,Salaried,66781,1,564,275130,22181,1,0,1,120,156343,Weekly,50,60.0,Responded,24879,14,0.4617,CRITICAL,CRITICAL,85.9
CUSTOMER_0600,customer0600@example.com,+91-9000400599,28,Salaried,27590,11,733,158153,7158,3,1,0,0,59594,Monthly,78,66.0,Responded,6585,7,0.091,LOW,LOW,1.9
CUSTOMER_0601,customer0601@example.com,+91-9000200600,45,Business Owner,45000,18,843,293445,9447,4,0,0,0,92256,Monthly,78,94.0,Responded,10735,3,0.0595,LOW,LOW,11.5
CUSTOMER_0602,customer0602@example.com,+91-9000100601,22,Freelancer,47926,22,579,357902,14623,3,13,1,30,23807,Monthly,76,54.0,No Response,13442,23,0.2804,HIGH,HIGH,58.9
CUSTOMER_0603,customer0603@example.com,+91-9000000602,37,Freelancer,21201,27,724,42545,1700,4,0,0,0,25708,Monthly,75,54.0,Responded,1939,25,0.0984,LOW,LOW,8.2
CUSTOMER_0604,customer0604@example.com,+91-9000900603,31,Salaried,56512,18,695,24393,1097,1,5,2,5,11801,Monthly,71,74.0,Responded,1111,20,0.1901,AT-RISK,AT-RISK,19.0
CUSTOMER_0605,customer0605@example.com,+91-9000100604,38,Salaried,12000,31,556,257095,7602,3,3,1,18,32069,Bi-Weekly,62,58.0,Responded,8287,-10,0.2619,AT-RISK,AT-RISK,45.6
CUSTOMER_0606,customer0606@example.com,+91-9000500605,31,Salaried,63622,31,799,224203,6602,0,0,0,0,9835,Bi-Weekly,90,77.0,Responded,7107,7,0.0928,LOW,LOW,0.9
CUSTOMER_0607,customer0607@example.com,+91-9000700606,42,Salaried,27523,21,596,144178,6743,4,10,0,18,11231,Bi-Weekly,66,53.0,No Response,6942,-6,0.217,AT-RISK,AT-RISK,35.4
CUSTOMER_0608,customer0608@example.com,+91-9000200607,26,Freelancer,42632,38,723,103391,6814,2,0,1,0,39823,Monthly,85,100.0,No Response,7187,19,0.1278,LOW,LOW,2.2
CUSTOMER_0609,customer0609@example.com,+91-9000800608,45,Salaried,60087,35,667,91325,4615,3,1,2,0,41096,Monthly,71,64.0,Responded,5249,5,0.1987,AT-RISK,AT-RISK,24.1
CUSTOMER_0610,customer0610@example.com,+91-9000800609,34,Salaried,64363,8,779,53074,4576,1,0,0,0,15376,Monthly,91,94.0,Responded,5179,16,0.0496,LOW,LOW,0.7
CUSTOMER_0611,customer0611@example.com,+91-9000100610,23,Salaried,52277,28,675,213325,8502,1,2,0,0,44086,Monthly,91,74.0,Responded,9042,14,0.1126,LOW,LOW,0.8
CUSTOMER_0612,customer0612@example.com,+91-9000700611,41,Salaried,70133,41,765,116146,5530,0,4,0,14,41596,Weekly,75,84.0,Responded,5886,17,0.0848,LOW,LOW,5.5
CUSTOMER_0613,customer0613@example.com,+91-9000900612,33,Business Owner,17107,45,773,151922,16696,2,0,0,2,47450,Monthly,99,82.0,No Response,16057,-10,0.0839,LOW,LOW,1.5
CUSTOMER_0614,customer0614@example.com,+91-9000400613,21,Salaried,48702,31,681,20000,1676,2,2,1,7,1135,Bi-Weekly,70,65.0,No Response,1855,-11,0.1355,LOW,LOW,10.3
CUSTOMER_0615,customer0615@example.com,+91-9000300614,37,Salaried,31481,23,712,242025,11870,4,3,0,2,58158,Monthly,67,57.0,No Response,12560,-1,0.1019,LOW,LOW,13.3
CUSTOMER_0616,customer0616@example.com,+91-9000900615,44,Salaried,54454,30,544,240121,7359,5,4,0,6,22545,Monthly,53,60.0,No Response,8143,27,0.2268,AT-RISK,AT-RISK,47.7
CUSTOMER_0617,customer0617@example.com,+91-9000400616,46,Salaried,66261,40,650,45174,1964,2,7,1,0,24926,Monthly,96,95.0,No Response,2090,9,0.0454,LOW,LOW,6.4
CUSTOMER_0618,customer0618@example.com,+91-9000300617,31,Salaried,63212,29,737,168812,6383,2,8,2,3,84605,Monthly,86,60.0,Responded,6222,-3,0.1875,AT-RISK,AT-RISK,20.0
CUSTOMER_0619,customer0619@example.com,+91-9000700618,36,Self-Employed,85351,32,721,140179,8668,1,3,0,5,86700,Monthly,87,67.0,Responded,8211,-10,0.1279,LOW,LOW,2.8
CUSTOMER_0620,customer0620@example.com,+91-9000300619,35,Self-Employed,70733,24,654,116618,5039,3,2,0,0,27150,Monthly,74,100.0,Responded,4632,21,0.1365,LOW,LOW,5.9
CUSTOMER_0621,customer0621@example.com,+91-9000900620,48,Self-Employed,34904,8,554,20000,1029,9,14,0,3,16759,Monthly,54,37.0,No Response,1076,-14,0.2478,AT-RISK,HIGH,57.2
CUSTOMER_0622,customer0622@example.com,+91-9000500621,27,Freelancer,42681,23,696,116748,4529,9,16,1,9,59969,Weekly,63,53.0,Responded,4397,1,0.34,HIGH,HIGH,50.3
CUSTOMER_0623,customer0623@example.com,+91-9000100622,30,Freelancer,62914,18,717,164395,21868,2,3,0,0,50712,Bi-Weekly,98,93.0,Responded,23128,8,0.1365,LOW,LOW,1.2
CUSTOMER_0624,customer0624@example.com,+91-9000400623,27,Freelancer,55641,19,782,97803,4702,1,4,0,0,15365,Weekly,89,97.0,Responded,4300,-4,0.0692,LOW,LOW,0.7
CUSTOMER_0625,customer0625@example.com,+91-9000500624,21,Salaried,69528,51,734,114717,7709,2,3,0,0,48162,Bi-Weekly,100,54.0,Responded,7662,28,0.1318,LOW,LOW,1.3
CUSTOMER_0626,customer0626@example.com,+91-9000400625,37,Salaried,12000,39,581,289778,18357,6,6,1,7,203409,Bi-Weekly,70,73.0,Responded,17717,-2,0.3527,CRITICAL,CRITICAL,78.1
CUSTOMER_0627,customer0627@example.com,+91-9000100626,49,Salaried,88709,4,751,137636,3951,3,1,1,0,24479,Monthly,75,73.0,Responded,3921,-9,0.1045,LOW,LOW,4.0
CUSTOMER_0628,customer0628@example.com,+91-9000600627,33,Business Owner,35549,10,518,20000,1742,6,17,0,70,4446,Monthly,69,42.0,Responded,1591,10,0.3542,CRITICAL,CRITICAL,90.3
CUSTOMER_0629,customer0629@example.com,+91-9000300628,27,Freelancer,16470,22,652,143142,9332,6,1,2,0,74007,Monthly,62,82.0,No Response,10088,16,0.2677,HIGH,HIGH,51.4
CUSTOMER_0630,customer0630@example.com,+91-9000700629,36,Business Owner,31913,19,774,151645,7120,0,6,0,11,96086,Bi-Weekly,67,71.0,No Response,6615,13,0.0087,LOW,LOW,7.1
CUSTOMER_0631,customer0631@example.com,+91-9000600630,40,Salaried,12000,33,687,79123,2481,1,5,0,0,35710,Monthly,72,74.0,Responded,2241,23,0.083,LOW,LOW,2.9
CUSTOMER_0632,customer0632@example.com,+91-9000600631,33,Freelancer,23295,9,547,245799,13286,5,16,0,41,68048,Monthly,82,53.0,Responded,15100,-7,0.2805,HIGH,HIGH,64.7
CUSTOMER_0633,customer0633@example.com,+91-9000800632,47,Salaried,46752,41,686,39610,1398,3,3,1,7,11898,Weekly,98,69.0,No Response,1325,-2,0.1338,LOW,LOW,4.2
CUSTOMER_0634,customer0634@example.com,+91-9000000633,27,Salaried,76776,27,668,143616,4531,1,1,1,0,42358,Monthly,77,74.0,Responded,5015,1,0.0789,LOW,LOW,4.7
CUSTOMER_0635,customer0635@example.com,+91-9000900634,32,Salaried,55095,22,725,41086,2685,2,0,1,18,25304,Weekly,78,85.0,No Response,3063,9,0.1483,LOW,LOW,11.3
CUSTOMER_0636,customer0636@example.com,+91-9000500635,37,Salaried,52630,27,687,130310,7327,3,7,0,8,71216,Monthly,79,76.0,Responded,7572,14,0.1665,LOW,LOW,5.3
CUSTOMER_0637,customer0637@example.com,+91-9000500636,38,Salaried,24190,20,625,227469,13623,2,17,0,0,109239,Monthly,53,63.0,Responded,14052,29,0.2255,AT-RISK,AT-RISK,29.6
CUSTOMER_0638,customer0638@example.com,+91-9000500637,35,Salaried,35205,1,701,124731,4025,1,3,0,0,23458,Monthly,100,86.0,No Response,3992,13,0.0751,LOW,LOW,1.0
CUSTOMER_0639,customer0639@example.com,+91-9000500638,23,Salaried,33951,28,727,135142,18435,3,0,0,6,87887,Bi-Weekly,88,81.0,Responded,18552,13,0.0683,LOW,LOW,3.3
CUSTOMER_0640,customer0640@example.com,+91-9000900639,56,Self-Employed,34523,23,645,155173,10173,6,15,1,8,72824,Monthly,67,78.0,Responded,10381,2,0.258,AT-RISK,AT-RISK,37.6
CUSTOMER_0641,customer0641@example.com,+91-9000600640,32,Business Owner,37789,13,583,175890,6666,1,36,1,20,135528,Bi-Weekly,69,54.0,Responded,6252,15,0.3168,HIGH,HIGH,57.0
CUSTOMER_0642,customer0642@example.com,+91-9000900641,35,Self-Employed,36269,39,569,244973,10668,3,5,2,25,128016,Bi-Weekly,58,61.0,Responded,10573,3,0.2955,HIGH,HIGH,62.9
CUSTOMER_0643,customer0643@example.com,+91-9000500642,40,Salaried,44499,38,737,188737,9887,1,3,1,2,97347,Monthly,84,52.0,Responded,10915,1,0.1403,LOW,LOW,4.7
CUSTOMER_0644,customer0644@example.com,+91-9000000643,29,Business Owner,32109,58,601,290165,13071,6,12,2,21,189808,Monthly,61,81.0,No Response,12359,-10,0.3958,CRITICAL,CRITICAL,84.4
CUSTOMER_0645,customer0645@example.com,+91-9000200644,35,Freelancer,53928,40,751,152886,12817,2,5,0,1,35915,Monthly,84,95.0,No Response,13873,-4,0.0902,LOW,LOW,1.3
CUSTOMER_0646,customer0646@example.com,+91-9000100645,28,Salaried,42125,18,675,25914,1369,1,19,0,0,17426,Monthly,73,82.0,Responded,1455,22,0.1211,LOW,LOW,4.9
CUSTOMER_0647,customer0647@example.com,+91-9000500646,38,Salaried,17266,15,716,220869,10492,6,0,0,24,11904,Monthly,84,85.0,Responded,9593,-13,0.2102,AT-RISK,AT-RISK,30.6
CUSTOMER_0648,customer0648@example.com,+91-9000700647,32,Salaried,43072,19,624,293342,8879,5,7,2,0,189520,Monthly,62,59.0,No Response,8040,19,0.2681,HIGH,HIGH,62.4
CUSTOMER_0649,customer0649@example.com,+91-9000200648,37,Salaried,42220,17,694,374931,27119,5,9,2,4,284888,Monthly,62,54.0,Responded,26797,17,0.2993,HIGH,HIGH,61.3
CUSTOMER_0650,customer0650@example.com,+91-9000900649,25,Self-Employed,18758,30,708,244890,7644,4,9,0,4,58203,Bi-Weekly,84,61.0,No Response,8202,13,0.1196,LOW,LOW,13.1
CUSTOMER_0651,customer0651@example.com,+91-9000700650,27,Business Owner,33952,6,664,126326,4987,6,16,0,6,65890,Monthly,67,76.0,No Response,4900,-13,0.2022,AT-RISK,AT-RISK,32.6
CUSTOMER_0652,customer0652@example.com,+91-9000700651,22,Salaried,57988,36,604,172969,26166,6,24,2,0,73821,Monthly,72,59.0,No Response,27917,-11,0.3134,HIGH,HIGH,62.7
CUSTOMER_0653,customer0653@example.com,+91-9000400652,28,Business Owner,21142,25,656,164085,5915,3,7,0,0,115932,Monthly,59,48.0,No Response,6307,-2,0.1791,LOW,LOW,17.1
CUSTOMER_0654,customer0654@example.com,+91-9000700653,21,Business Owner,25235,35,740,115541,16350,3,8,2,4,65704,Bi-Weekly,80,78.0,No Response,18011,20,0.1524,LOW,LOW,12.2
CUSTOMER_0655,customer0655@example.com,+91-9000500654,32,Freelancer,41526,11,669,145786,4058,4,3,1,35,64391,Monthly,71,70.0,No Response,3753,12,0.2286,AT-RISK,AT-RISK,42.0
CUSTOMER_0656,customer0656@example.com,+91-9000400655,30,Salaried,47390,27,535,317091,9853,10,6,1,18,243856,Monthly,40,54.0,Responded,10289,25,0.4008,CRITICAL,CRITICAL,85.6
CUSTOMER_0657,customer0657@example.com,+91-9000800656,36,Freelancer,69355,41,567,37800,2533,6,2,1,13,11638,Bi-Weekly,57,33.0,No Response,2319,16,0.2094,AT-RISK,HIGH,57.6
CUSTOMER_0658,customer0658@example.com,+91-9000600657,35,Salaried,66153,16,807,68021,4956,3,5,1,0,11089,Monthly,98,76.0,Responded,4678,2,0.1066,LOW,LOW,0.9
CUSTOMER_0659,customer0659@example.com,+91-9000700658,46,Self-Employed,67049,15,697,254924,14614,4,27,1,0,85887,Monthly,73,78.0,Responded,14341,26,0.1965,AT-RISK,AT-RISK,28.3
CUSTOMER_0660,customer0660@example.com,+91-9000000659,58,Salaried,51941,36,634,281221,16854,1,2,0,0,147695,Monthly,67,61.0,Responded,18149,24,0.1481,LOW,LOW,15.4
CUSTOMER_0661,customer0661@example.com,+91-9000100660,45,Salaried,31923,13,584,113472,6608,5,0,1,2,20900,Bi-Weekly,60,52.0,No Response,7556,-3,0.2346,AT-RISK,AT-RISK,41.5
CUSTOMER_0662,customer0662@example.com,+91-9000700661,30,Self-Employed,63515,25,758,263104,16921,2,7,1,0,118617,Monthly,69,87.0,Responded,16677,-14,0.0985,LOW,LOW,16.6
CUSTOMER_0663,customer0663@example.com,+91-9000800662,30,Salaried,38316,43,597,277033,11245,9,10,3,2,105595,Monthly,65,49.0,No Response,11585,9,0.3427,HIGH,HIGH,68.8
CUSTOMER_0664,customer0664@example.com,+91-9000300663,42,Salaried,61302,16,780,115018,10525,1,9,1,0,53798,Monthly,94,83.0,No Response,10154,4,0.0499,LOW,LOW,1.6
CUSTOMER_0665,customer0665@example.com,+91-9000900664,21,Salaried,32085,51,730,20000,1000,1,1,0,3,1115,Weekly,92,75.0,Responded,1068,-9,0.0016,LOW,LOW,4.7
CUSTOMER_0666,customer0666@example.com,+91-9000900665,32,Self-Employed,46326,20,549,31318,1031,3,0,1,52,19467,Monthly,56,53.0,No Response,1022,-5,0.3165,HIGH,HIGH,68.2
CUSTOMER_0667,customer0667@example.com,+91-9000800666,32,Salaried,45255,12,736,104171,5132,1,4,0,29,49551,Monthly,69,88.0,No Response,5236,-11,0.1569,LOW,LOW,13.7
CUSTOMER_0668,customer0668@example.com,+91-9000300667,40,Business Owner,51762,35,736,215172,6813,7,0,0,8,145177,Monthly,73,76.0,No Response,7098,13,0.1954,AT-RISK,AT-RISK,25.8
CUSTOMER_0669,customer0669@example.com,+91-9000900668,40,Salaried,45127,28,687,219014,16326,3,1,0,0,116558,Monthly,69,53.0,Responded,17494,2,0.1107,LOW,LOW,6.7
CUSTOMER_0670,customer0670@example.com,+91-9000900669,28,Salaried,45474,28,760,108219,16580,2,0,1,4,54912,Monthly,81,72.0,No Response,15170,-8,0.0865,LOW,LOW,2.4
CUSTOMER_0671,customer0671@example.com,+91-9000900670,31,Salaried,63242,18,760,118472,4820,1,0,2,0,63217,Monthly,86,75.0,No Response,5006,11,0.1287,LOW,LOW,3.6
CUSTOMER_0672,customer0672@example.com,+91-9000800671,39,Salaried,38484,28,606,158925,8052,2,0,0,12,82323,Bi-Weekly,80,69.0,Responded,8114,26,0.1442,LOW,LOW,16.7
CUSTOMER_0673,customer0673@example.com,+91-9000600672,27,Salaried,16442,1,608,146824,6379,8,22,0,20,37099,Bi-Weekly,85,76.0,Responded,5954,-14,0.256,AT-RISK,AT-RISK,42.1
CUSTOMER_0674,customer0674@example.com,+91-9000100673,45,Salaried,12000,30,702,172502,5230,2,2,1,13,111219,Weekly,66,68.0,Responded,4979,19,0.1954,AT-RISK,AT-RISK,28.1
CUSTOMER_0675,customer0675@example.com,+91-9000800674,40,Freelancer,52255,46,737,148611,4234,0,3,0,27,77543,Monthly,77,72.0,No Response,4746,10,0.14,LOW,LOW,16.2
CUSTOMER_0676,customer0676@example.com,+91-9000300675,36,Self-Employed,41537,3,755,23347,1000,4,10,1,5,6831,Weekly,85,49.0,Responded,1117,7,0.1245,LOW,LOW,15.3
CUSTOMER_0677,customer0677@example.com,+91-9000700676,38,Salaried,15036,22,705,134881,4663,0,6,0,8,66929,Monthly,71,88.0,Responded,4235,-11,0.0861,LOW,LOW,2.9
CUSTOMER_0678,customer0678@example.com,+91-9000600677,30,Salaried,39025,13,575,192798,22644,3,11,0,6,159007,Monthly,50,47.0,No Response,24282,0,0.2465,AT-RISK,AT-RISK,42.7
CUSTOMER_0679,customer0679@example.com,+91-9000600678,29,Business Owner,46499,6,685,227611,21033,3,6,2,23,154146,Monthly,80,74.0,Responded,21843,26,0.2882,HIGH,HIGH,49.5
CUSTOMER_0680,customer0680@example.com,+91-9000700679,31,Salaried,39256,1,719,87257,3116,5,9,0,0,56336,Bi-Weekly,79,76.0,No Response,3536,-5,0.1325,LOW,LOW,9.4
CUSTOMER_0681,customer0681@example.com,+91-9000000680,39,Salaried,52919,11,678,168427,8892,5,12,2,21,42566,Monthly,82,62.0,Responded,10021,3,0.3195,HIGH,HIGH,53.5
CUSTOMER_0682,customer0682@example.com,+91-9000400681,36,Business Owner,73966,24,652,194323,10027,0,5,0,0,60815,Bi-Weekly,78,69.0,Responded,10477,0,0.0803,LOW,LOW,6.7
CUSTOMER_0683,customer0683@example.com,+91-9000100682,31,Self-Employed,59035,38,589,174840,11458,6,23,1,1,25204,Weekly,31,43.0,Responded,10710,16,0.2995,HIGH,HIGH,64.5
CUSTOMER_0684,customer0684@example.com,+91-9000100683,41,Self-Employed,45354,6,657,21279,1000,5,6,0,29,5033,Monthly,56,77.0,No Response,1014,-4,0.1973,AT-RISK,AT-RISK,37.9
CUSTOMER_0685,customer0685@example.com,+91-9000000684,33,Salaried,48626,32,802,217224,18799,3,1,1,0,124924,Bi-Weekly,94,48.0,No Response,20327,-14,0.1246,LOW,LOW,8.3
CUSTOMER_0686,customer0686@example.com,+91-9000400685,28,Salaried,52505,31,711,203336,8196,3,10,1,12,53879,Monthly,84,62.0,No Response,9326,27,0.1515,LOW,LOW,11.8
CUSTOMER_0687,customer0687@example.com,+91-9000100686,37,Self-Employed,52376,50,627,177111,15793,2,5,1,0,83196,Monthly,50,64.0,No Response,15650,6,0.1274,LOW,LOW,30.1
CUSTOMER_0688,customer0688@example.com,+91-9000300687,25,Salaried,42001,35,658,160388,20264,2,14,1,23,79279,Weekly,62,87.0,Responded,22212,10,0.2288,AT-RISK,AT-RISK,37.7
CUSTOMER_0689,customer0689@example.com,+91-9000200688,21,Salaried,54697,37,721,20000,1257,5,0,0,3,9983,Monthly,90,85.0,Responded,1346,17,0.1127,LOW,LOW,6.3
CUSTOMER_0690,customer0690@example.com,+91-9000200689,34,Salaried,18459,38,713,203041,15697,5,2,1,5,30521,Monthly,77,54.0,No Response,14434,8,0.2092,AT-RISK,AT-RISK,28.5
